Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
139473,0.4775538687952629,0.6673169725999618,-0.7554330673948714,-1.0120130789700508,-0.6703164907473111,0.4363933516631238,-0.217435190366241,-0.2966385827550199,-0.927372482739049,-0.48834067484393423,0.14868150386999157,0.19674977152731338,-0.2130194016154875,-0.406709817404143,0.9139122000210728,1.0484898657817363,0.5928193378303669,0.20419191551198046,-0.2804922652839767,-1.0012108870109182,2.907418206748071,1.5868315168018996,0.1926151980732225,-0.6912615796685625,-0.019134557690913108,-1.759947062038464,-0.9662446131042753,0.566295082277378,4741.92233361556,0
168633,0.44182515859336047,1.0663531044163204,-0.9462773788539551,-0.256470100703938,-1.3321880907959165,-0.19145565523341695,-0.30683794484526217,0.3608639116799942,0.27622886566850957,-1.9617639397843896,0.45425997329757833,-0.06288017333294268,-0.707755760840974,0.02085416412407195,0.27803370856930454,-0.3193906863526866,-1.941087549581205,-0.6581342316018394,0.805712467579812,0.6332869046874616,0.28874566272359237,0.13954642224593344,-0.4581498017300134,-1.1683619209958,-0.41183389691227534,-0.588912013398845,0.2691385971083415,2.084531196862508,4489.294988780848,1
97056,1.4413699968104445,-0.08545880084892092,0.9914392670901824,-0.5911531229079678,-0.010326234614928093,-1.196310547170954,-0.0575192524154991,-0.7108839249146929,-1.2250576831222673,0.15311581494433404,0.06826925024613897,-0.45796101244071724,-1.872776521595843,0.6772581782948083,0.6684526273348591,-0.6338357053965397,-0.062327938287970355,-0.6839615207736051,-1.0540544600179422,-0.8574496935430133,1.599019955344621,0.004920950655702473,1.1574063964126229,-0.7323335757732343,0.27574356864448607,0.09036197846903826,-0.6515538007407518,0.660045046963767,2535.9007139493087,1
164323,-0.6329937316092453,-1.3021534052491612,-0.3915168170156671,0.887532414576429,-0.7902158891507289,0.8820692515225514,-0.6110637381119663,0.884509893254499,-1.4872696766918119,0.7820077990340921,-0.5628253628612908,-1.706504809959387,-0.3285860429765659,0.14534249515818334,1.3918577420195184,-2.0678630592973866,0.520925942245374,-0.04672833574571521,-0.27194348520694295,0.7288364583787791,1.7609622975222674,-0.005029178550327284,1.4308185309352752,0.860974873076913,1.1207366356916963,0.8519409181945805,1.5110748900486954,1.4012791304612509,3514.262496479442,0
82270,0.036156158857855905,0.9005526061921859,-0.31686217883652856,3.0439889961448015,-0.9684607273366018,-0.02130347922985552,-1.3462507461899669,1.0367522209274598,1.8302410136748086,0.5848142037171975,1.0064260657629682,0.2511062225954773,0.7284573997538498,0.3649310553234286,-1.0553338941015784,-0.6498048571771041,1.8905114936535263,-1.1815799954839048,0.9433912199933122,0.3164476062031661,1.9614447171737415,-1.8267164509560576,-0.855831920895351,0.2136982094798665,-0.5518119933582072,1.9995589633043684,-0.2968961744415695,1.7442811414735764,3756.489834718461,0
32761,-1.2584074734878974,-0.8040999423297586,-1.858909279091916,0.6702784196712561,-0.5503650910204968,-1.147601013453165,0.6878152290265892,0.6082389496468465,-0.8843777757295128,0.3112312532668069,-0.4927675012990256,-0.6956048705076359,-0.06887782628384917,-1.2073528307965848,-0.17802195861031894,0.15993764012667985,-1.0030734207444323,-0.4162524189438153,0.654613739977597,-0.8041728511352544,-0.9031479792759536,1.2892068337978373,-0.8375230229554533,0.0017801882142782811,-1.0064268907155216,-0.5576191242925946,-1.6311278438483277,0.9678244564437113,3909.4622570394886,1
134180,-0.8205782815509858,-0.18592099991594668,-0.39679372474315394,0.9226255360461185,0.3981838909508135,0.9562591089964342,1.9596737869934593,-0.3293579811805827,-0.17798468182822547,0.609932542083485,-1.2130833107762573,-1.284620429204011,-0.16538183624575972,1.2129743247051585,-0.15595061631117288,0.05769142491448225,0.9462222914091405,-1.6919653073159155,1.9379320145659757,-1.4491916118800774,0.5131097329143126,0.6394144939508787,-0.31700399722707906,1.3611654656903696,-0.27703634911139574,-1.2355659475425067,-0.2117213300822898,0.06570168561517885,1697.9627893383292,1
118911,-2.762552130903334,0.8115972763902977,1.9071696916063772,0.04084176325629254,0.09011893863115945,-0.5973670059699927,0.16601325877100287,0.09532188399626758,-0.08121995254516602,-3.7640597394748267,1.6115436379155477,0.5856521850803621,0.17445038614246544,-1.3321301920596147,0.24215233087394164,-0.6243973759761455,1.5902966488618426,-0.6082936989248144,-1.0856159000769803,1.3054011574293831,-0.43137699921328165,0.3505144394423372,0.24988065596995424,-0.43553613876949676,0.4656177098698838,-0.20320866147573668,-0.5400024662978143,0.3054172187137062,1408.2702741159758,0
98441,-0.0902621078898717,0.36166526034309715,-0.8595546611673454,-1.0799047767387058,-1.6426980068131294,-0.1349966401525743,0.6299031595175566,-1.4280879662060395,-0.7141720408454144,-0.8614131648119343,-0.8406191294599066,-0.3938662467671776,-0.1236679208748051,-0.1962983644325944,1.0983000298194032,-0.11411628481176526,0.561169176501232,-0.6673686603609943,-2.0561398408096414,0.29070941382067395,-1.6139502941515553,0.7125278477497191,-0.5756995147021874,0.8784834778835684,-0.6578102215142018,-0.22046142516678058,-0.9834673671692982,0.198651727548869,3300.710386062851,0
9815,0.8041046780676516,1.1744461552558743,2.0859497065822543,0.9486131550326112,0.0760847562456503,0.7057980969729392,0.8319369545785551,-0.07023703626541937,-0.7514821702174557,-0.05840291073825161,-0.44384996259222537,0.3923236271938234,0.8616872834385786,-0.43710028727851946,-2.286525646186473,1.0490075391897336,-0.606075852643067,0.6932991910671105,1.7140431739445319,-1.1367887598860227,1.129964610504669,-0.7475171005169792,-1.6730013047535248,-0.34785050792169264,0.2670894458899338,0.5440744143803855,-0.1394059905047837,0.32571772034391755,2301.6131566448676,0
149991,1.0442937424951824,-0.5958803557419483,-0.6981781442448401,-0.7680638821976781,-1.6545161140892524,0.7987217877960298,0.4538499336059446,0.7045474587651507,0.4820522772779043,-1.121162570153238,0.6448775761695984,-0.22967215680574424,0.24153015230978586,-1.7013666953995703,0.5425570034785665,1.2643735481403988,-1.2156638153334633,0.8983008403128743,-1.3586611828185713,-0.7787818451558821,0.03770254975482917,0.6506850833234148,1.0026793704523527,-1.4045700082401227,0.330701509143768,-1.5719955060988708,1.255321901788252,-0.8058833481462345,3220.9571480648415,0
11924,-0.4246087028942261,-0.18872319382953884,-2.999986978554433,0.7525995831949297,-0.19630043467917804,-3.1037075735522093,0.5455140852699351,-0.5267954296430106,1.094457530560938,-0.6534323838256566,-0.5463259906908877,0.9389173940350736,-0.06743298640972052,0.48339221380232117,0.2203822436802263,1.0299897199259906,0.057490625818036226,-0.4098036142193794,-0.07577115469524269,-2.181226726198451,0.6272661264609979,1.1090543873540666,0.17483549858973121,1.4837787000570706,1.310400694140349,-1.40316474601016,1.1134902267458213,-1.4186945075483939,1564.482006129277,0
24136,1.252772337675554,0.8513634102780764,-0.5894373134787684,-0.08103029271032076,0.34134105164742085,-1.2558146259645018,-0.14668149393445387,-0.7848545496051963,1.0235960534180035,0.12249448563536948,0.11749786925095268,1.2152554591004943,-0.21370698214094827,0.5301226771076615,-0.002279121382475292,-0.037388928888462965,0.208516131983903,-0.7751479575207627,0.2634366371166511,-1.2981797911853665,-0.19731384845777755,-0.1194366332700546,-1.4405624976234948,-0.28209440995202534,-0.40048884483208425,0.9800980526272419,-0.25228073543210555,-0.5407330400078117,3490.633677895612,0
84791,0.019244686526819918,0.11281574375520256,0.2802562987067334,1.264216163722146,0.7401577990154093,-0.1987815750867394,0.9624944343265047,0.5225691556854897,0.7970607257934141,0.5497748257323041,-1.0610227553057783,1.1145240956003968,-1.8256342193366113,0.5534643350098944,2.1299634870330713,-2.896684057155087,-0.8716823975482795,-0.4032436775929485,-0.06551787265954227,0.7636413681135393,0.42777113467457895,1.4847727300967448,1.8624917694888667,1.347995580226746,0.37277976909411353,-0.09775736804629134,0.23087266560529682,-1.0513991832802547,4034.214003498805,0
86783,0.3783210033305992,0.6997655606784966,0.4457894864029603,1.7135750812260537,2.4593861408141953,-0.22214917262502182,1.8524097456787958,0.46701236377111727,1.144790008528047,0.5136830212840399,-1.4681505934141936,-1.3569025238757144,-0.4587231426884415,1.1205566649761425,-0.44090944841437385,-0.2285130870823613,-0.641494553041951,-1.073108078995576,0.7386298257973861,-2.104963109425002,0.723870566881825,-0.6499582685977606,0.8624619398727417,0.506808612798743,1.499930262812116,-0.22203535481661105,0.5668589211997925,-1.5728326168383975,2632.314650088728,1
84396,-0.3838736056342376,-0.15522786608483216,0.5558066079045088,-0.3255386113828099,0.6018020154979672,-0.015223508548721974,-0.3495494172043586,-0.29900982145360844,0.5834771847887333,0.6717182653065759,1.0905892184826078,0.7164456705404705,1.9231506225051407,-0.1347263738149606,-0.388970497494764,0.05581542471086999,0.8272061690004264,1.9841384049063198,0.6733544842650768,0.24428774309824547,0.9158135221435322,0.12724235616780935,1.1197955311764027,0.6139638724221465,-0.36351567847600597,-0.6566429198297573,-1.0218284901311854,0.2804765726543997,844.8023695030371,1
61433,0.47665724644061563,-0.6457589122672156,-2.0953340413407693,0.33243060262173607,1.3249974097792223,0.028653715513342025,1.0771845345587971,-0.24571666847479845,0.14507440006565672,-0.3141126181936018,-0.14697646732008274,-0.8299822392378796,0.708404466827643,-1.0099520445955996,1.2530653758416048,-0.6341183962943991,-1.4341699382002497,0.589917534170929,0.5309130889130221,0.7209212462131354,1.287103986281336,0.275084678164578,0.3466443985267673,-0.15881529961245738,0.3165976046197444,0.905748309887126,-2.4746768058262543,0.02806062183027902,1972.1832185302358,1
51340,0.5498294866210135,1.792106446305403,-1.2094161284230254,1.566990816812104,0.7715475645237686,-0.11332632508698806,-0.03632824495121916,-0.4791710125497623,-0.023891489196591332,0.8253235815231372,-0.7754191520944063,0.167419838649848,1.4319455332206872,-0.9673747973089319,-0.3731172447556538,-0.054339609278742755,-0.8180511305389944,-0.1904566188172908,-0.9792832820786074,0.2008196909120756,0.5745744445388032,0.4926743329176839,1.647906184264389,-1.6552629139448611,0.9735285071097493,0.011479056682467126,-1.531842121489988,0.24941175756862266,2755.47357695371,0
60552,0.7254083603128217,-1.737939758369713,-0.36838107289461175,-0.15639275011272763,-0.397450365404017,-0.7548643708985969,0.31637149329002967,0.3780615810175236,0.8093326932168708,1.19174984843853,1.7695271879528405,-1.726104629011858,-0.31837335776594766,0.6967724566721426,0.8234802982973203,-0.19859538369709312,0.41691785424170164,-1.3037590528849443,-2.4562890249214338,0.9705559442312677,-0.425176580402412,-0.13303792819606072,0.7536075122348839,1.5073785743178507,-1.319040440680804,0.6329565095301738,-1.658092839089542,-0.5431271810567844,3938.2230189785723,1
75917,-1.2264454181423259,-0.7016162550112794,-1.9704028334192918,-0.6065356927065924,1.8933692348723388,-0.11500315582088107,0.3556271901022909,0.3673008369421134,-1.562628080884148,0.5167648744624249,1.6014285162874096,-0.2746176841364122,0.021091949993561752,0.6849283641372987,0.640637219571276,1.3707369859630871,1.0840187662211616,0.11590338908820727,1.289550236511594,-0.42443614357167264,-0.05923642181617015,-0.6787851028515266,-1.959503346371855,-0.9804904889230356,0.9921840447807411,0.8393523729417722,1.0936065136972084,0.33237055659464565,2790.881497775598,0
157594,-0.5443285705990357,-0.5998014058647134,0.8511917959983082,-0.4426195223045298,-0.39557298179726463,-0.710830065609798,-0.4310233976639622,0.9455583604309298,-1.1461729139034704,0.07792095566647206,1.3288604789627954,0.44730798547311074,-0.05293500786108921,-1.5713424974432735,-0.3052974977212902,-0.7160717892052244,-0.5290867050631517,-0.7779432341161852,-0.7221604257790751,-1.8437592687945639,-0.32196686633317184,0.2839167555940438,-0.9054412751479411,-0.5301242104307802,-0.13558729105119066,1.2230542448525994,1.3464841941640244,-0.5613792873303511,1220.8711455700145,0
88652,-1.443629694366619,0.5762208128101997,-1.0717329743384283,-0.24476678176906838,0.24546089892305525,0.7320141887622833,0.343328411252849,0.169222952384055,1.213480410798688,0.24522990563642025,1.5099585194834082,-0.6365839967692606,-0.8005352986696532,0.9528939689044825,-0.18743526268082866,-0.1612630145093631,-2.0056105853670543,1.1735664751767747,-1.0156755817679237,-0.21598925678072795,0.9724218377701502,0.23882288385568473,0.7462279661369369,0.2144393218542213,0.7502800163857348,1.5112398439555896,0.3893065670435164,-0.7753400253498167,1442.5705418821017,1
130910,1.3355563046001795,-0.7237114112886589,-0.27694364959704376,0.40681026607526966,0.27133811752760084,-1.050133207454516,-0.6149771159327946,0.32862497813445596,-1.3798291246625312,0.39776544390645585,0.4458776788567393,0.7241793318611932,-0.40985371857179614,-0.5613094342948892,-1.1664653636497766,-0.5621467392702876,-0.6253638590247023,1.200328990089208,-1.1951054946376989,-1.434994003559102,1.3919516780504833,1.25138905759013,-1.7780480323569765,0.09822041242421635,-0.45670639836825194,1.6100627288759966,-0.40980286518552744,-0.22298247242125968,207.82870511716624,0
239,-1.3489089342061849,0.5098500020552192,0.15748397054090368,1.1449903805322574,-0.7931297353802474,-1.1899620311052865,-0.4633145011726863,0.5089548165788974,0.41323419700318376,-0.949102536944417,-0.4966992529532092,0.0008574203757813837,0.16768089466916944,-0.42148602591924345,-1.4252857357911723,-0.9117110351466602,-0.6646185249309146,0.9783138148907039,-0.3068684041118589,-0.704288145102958,0.980527237083083,-0.45599396853483476,-0.6356152134238603,-0.7625070977207036,-0.009612170943504538,1.2560485847169771,-1.397309539151408,0.2861940332359182,245.7439647677323,0
152917,1.3772295784780517,1.6280748457350471,1.7379528122728327,0.67323786082009,-1.529010254030672,1.4918463406579765,-0.97737347909614,-0.7862160126578297,-0.6861263089155064,0.08310149028869229,-0.12267699337224373,1.2146522084827767,-0.4584069438353521,0.36323934149661635,-1.2511838926028802,-0.5853489612999262,-0.22700546103276778,-1.0378250504389845,0.8617520735166272,0.014361051737325591,-0.5871568600029943,0.865198666115103,-0.2961835177916625,-1.3731858685315899,-0.5467231169118444,0.6796293753058179,0.37719885138606946,-0.41535704251580485,3656.1314334870326,0
157420,-0.5089249257532938,-0.7196252165567083,1.6761416782582401,-0.13463714902223958,-0.6627116102648115,1.1537441602050964,-0.3934935627061108,0.43772654805253425,-0.14086868172105158,-0.785654595844331,-0.9801415727875107,2.053795264035367,-1.1944770172568995,1.2276766397332153,-2.950841093021762,1.263793553822914,1.0323050477946274,0.8206224291106335,-2.2833385318179134,1.001835177542685,-0.9222280273013638,-0.9279816894961191,1.0162546902889178,-0.839434243417267,1.1201661938422427,-0.24533219664254574,-1.2530682299752327,0.015841157864293173,1927.9878227460035,1
24069,0.473392035038599,1.3787610165061097,1.1622577483786232,-0.6313450468186668,2.5416319847712447,1.2255930568519968,-0.7869403852404252,-0.29924589038003485,1.1836919568575537,0.2682907767066245,-0.9149616609662622,-1.4816354768839257,-0.09987582373130689,0.6994922040116008,-0.028824640943246244,1.6527577050258433,-0.6683696720789124,0.14813892597308778,-0.00791298460882523,-0.9322345945744145,0.9584300599077638,0.7920947900457124,-0.45414687327302766,-2.9671360556161956,0.5113695229035735,-0.1794544671196775,1.5489351722876843,-0.017290670119620023,1.5382383649870102,0
2892,-0.6613712588209336,0.7442004876853067,-1.2348595243675602,0.6308800447045083,1.0734098460855102,0.6979512648763082,1.189799427531303,0.5231376069756853,-0.7385720056993978,0.4127199293116511,2.605408941523504,-0.2784443034167233,-1.0309905396062238,-2.338013973371077,-1.6030221450953246,0.48578625267155456,0.2791203912100036,-0.01589618578978387,0.7924384370690745,-0.7102512042198901,-0.07591989010537593,-1.7582250168337,-1.6701696853686132,-0.12909055794027796,-0.5776119856209881,1.8399615671574037,-1.2975812018167234,1.1744907791057166,4698.201115156081,1
150370,-0.5910101780195818,-0.03591844060428556,1.5120488169891495,-0.0680506928190377,0.2938414688168067,1.3245255307345634,0.5422918490586076,0.3843190637638076,0.2908752421334739,-0.3558982472549279,0.0852397870564471,-0.8851401388017256,-0.45458783277857795,0.14569566175792373,0.42248202047837435,1.7907622924256308,0.05276793269302191,-0.863106366671455,-0.5214979220878927,0.666448505310236,0.2943946284092656,0.27443241692837467,1.6509226825051433,0.1431066363146011,1.0229170192443624,-0.49006776484127756,1.0582805027965088,0.2740142164182913,556.0220133974658,0
37211,-0.7389389534219093,-0.38083491220402155,-1.865316418123154,1.2396714053305313,0.5032576500505208,0.42433126138878313,2.164402281103215,-0.22106289423050862,-0.2978765827616953,0.12924244877736413,0.4605266859810886,0.014080748281110373,0.14843731762991969,1.6835923858501323,-1.2624552854668545,-0.16878602108446608,-2.133700514427733,0.4195926085416086,0.13287002820038268,1.0525810825613309,-2.126654508660049,1.8068226355660557,1.0333865098860922,0.5890029615963993,-0.27785413707498924,-0.2031021825282209,-0.37192845727186874,0.36301658499650985,3882.54065868324,0
138445,0.051950151945026314,-0.5868345246577219,-0.1014699841480374,-0.3367633071453212,1.111623256028572,-0.09284865816247176,1.4742468144220533,1.723790038179538,0.044815697746179155,0.426454942977928,-0.4034520231219501,-0.7410176691514995,1.397438830304202,-0.7370709476019304,0.1881334503634913,1.3111094031800303,0.6984024017471397,0.4666221235203364,1.4902674432808396,-0.7216348654525246,1.2773947920723603,0.9231992536342772,0.39671682897497884,-1.8890077191378523,-1.0456332778647328,-0.5665521540460232,-1.31598612216989,-2.528984096893054,1981.7820018269476,1
134508,-0.7209603913049193,0.27457216658947686,-0.344380095304785,-0.5673994598193183,-0.5591768304473419,-0.08312198211891203,0.1558352663744616,-0.008087115935585636,0.037633437690102925,0.20868502662890764,0.1718270436338335,0.13179848592925156,-0.5341122885337649,1.4379373418988957,-1.7765605532875948,-0.7590832314453021,-0.24643898727155142,1.047843660789391,1.6234062544909074,-1.9162574940874897,0.2780138899141055,0.19804593158435865,1.3702740101749604,0.35020840518643903,1.1283747991824413,-0.4296627921768347,1.1038788965606912,0.46289619121865366,971.6337324510465,0
84966,0.3471524666156129,0.8112194710589703,-0.37655237190821894,0.5279661297588626,2.9118862224216455,0.08595850642423035,-1.0619329072474872,-1.291412034276021,0.11083639277785154,0.8132226784555537,0.07350564678867932,0.0703488141168043,-0.0828729198076109,-0.25463963252588073,0.22135094461979654,-0.40090778934528243,-1.2571790288766809,0.1000261661075057,0.12039464812765499,-2.128299824516644,-0.440581520681103,-0.9062171883239498,1.0690109740852691,0.4591747832609919,1.0342722351336153,0.12403403120621886,-1.1000620999266177,2.021455469091685,4871.727152092218,1
170568,0.3146514583025754,-1.2124412987375053,-1.3763065834525803,-1.3014406015335358,-0.29069738123551686,0.8470630477842573,-1.0550048155017764,-0.4255631293020622,0.21315139116883466,0.9329001762008576,0.3875251666371425,-0.198649135777315,0.1725669104221158,1.1405906666685304,0.3732383138786624,-1.0720291986469241,-1.662861247995512,1.3069565972433383,-0.23590727526099367,0.5419204892575278,-0.10311200096587118,0.6757536882509596,0.4572515538781705,0.5494085738657489,0.9530876067397628,0.16556787596735667,-0.3789195499525763,-1.2260092213138873,489.9927516658337,0
63974,-0.9962479904804639,-1.0415050197824478,1.0712743505796636,0.846306033776652,0.15690548603844334,1.552590510484068,-1.1201664915542635,-0.016179822989942104,0.06762947888466511,-0.6253031734128578,-0.20354383468782142,-1.2280746243290448,-0.31464314203136035,1.3163709986631265,1.1480985502806966,0.19284514997882268,0.2928196012753476,-0.14026338997087973,0.2529752358352144,1.304996703449391,0.022184447343461533,1.0183874026684936,0.8118530712728887,-0.02844257003908522,-0.3051332355183154,-2.989526512857421,0.5524136038954971,0.3662127233969075,4227.977927765178,1
22813,1.8798213905551062,1.2985350318984483,0.5340689553148501,-1.0595129557825937,0.24039608796925016,-1.0501912589233906,-0.5184772512160877,-0.014988508757326106,-1.661367395193065,0.3577301924165533,-1.7074043714217038,-0.2762901041409253,0.19177624583550654,-0.3048470214917585,1.4001287337671997,1.0547273710083038,-0.5711752678302506,-1.3544541136817023,-0.7647818314390369,-0.4136567935030589,-0.6644167992749943,0.4279222338116001,-0.46985083049911563,-1.0095580575769352,-0.6876612168497901,0.990653548099071,-0.8124973172495759,-1.7820474901294043,4777.566775350724,1
102241,-0.15885670938360621,0.3657975360686717,0.8198099054997139,-0.9496165270192302,0.3810034549498381,-0.8658712741988329,-0.1713243304226519,2.014673140009721,-1.042100127613053,0.24657791862728362,-2.068670706024481,-0.3717473346555963,-0.6571196484770255,1.1190411618553477,-2.0788743710049005,0.6293309978591074,-0.6648656079605498,-0.7985929615301274,-0.22373003022419866,0.5835941891603,-1.2532824746500593,0.27659666623835355,-1.134139647783192,-0.22911860994817015,-2.949789741394027,-0.8939027674348234,-1.756678043585167,-1.2460496685748783,3892.097104815244,1
16155,0.879359657036345,-1.8077981869205888,0.6693732932307129,1.983296972751938,2.755822731221335,2.9173076098663997,-0.8089273767619607,-0.24229662937249333,0.2890354339914026,-1.1280863003013686,-2.421556844648167,-1.4182776540510775,1.0294908530760443,0.19556851555943608,1.3492554061898987,1.7646682779760439,-1.4672030923971735,0.33423451193232373,-0.9330661557541245,1.2133256687942016,-0.20520282438179163,0.10032984228324046,1.3446360504484636,-1.353765193467495,1.1671893191701814,-1.3193001881130253,-0.3062961037156678,1.5021072835714548,1468.3121545771694,0
35473,0.5154860366114334,-1.0056896100947645,1.47169483244708,0.44893399537494666,1.316571973940673,-0.011898238220075751,1.3883001746124715,-0.3217123502842147,-0.39357751415432957,1.028218943608007,-0.510858983237682,-1.8966825407608887,-0.17515161307512767,0.4004889223953367,0.5371844332293253,-0.1916295418798039,-0.2824031721836268,0.3882637447470129,0.9610598156501315,-1.9364757976658113,-0.4213425334401629,-0.9328632802081955,-1.0672705126857152,1.5575124912390013,0.533536633431993,1.031500031443966,-0.6347940219390622,0.9900822706712556,1690.6456084428257,0
156716,1.4546190911030186,0.6423099187348016,-0.7961954939238275,-0.006051540405007942,0.520243405263663,0.7071946887696651,-0.4294026478622805,0.37500391322520976,0.6079305792989953,0.1749349092318361,1.2281235369143606,-0.26323888096787623,2.3338456129595255,0.7132418676211936,-0.41800033296165623,0.20198357780949242,-1.9623058597075576,-0.2387856854632545,-1.755012182299926,-2.3388614136818693,-0.7660733679540087,-0.010955107917332447,0.5373302166264924,-0.42524263857319206,-0.20904828570139453,0.8298645139000878,-1.237041710463879,0.8480319436604772,1733.694428740895,1
